RM1, 1,2.498624, 9.736955,4.518298 
RM3, 1,2.512230, 5.391216,4.964107 
RM2, 1,2.530699, 9.197013,8.130668 
RM3, 1,2.553740, 4.648743,8.023362 
RM2, 1,2.563807, 6.453741,7.477358 
RM3, 1,2.588411, 2.452888,9.582130 
RM1, 1,2.589011, 2.902602,5.430667 
RM2, 1,2.608621, 6.881429,3.885536 
RM3, 1,2.622125, 4.039829,7.179368 
RM2, 1,2.648169, 9.058570,6.226955 
RM1, 1,2.660956, 7.993962,8.045689 
RM2, 1,2.677960, 9.433310,3.776366 
RM2, 1,2.688061, 9.375050,4.652439 
RM3, 1,2.698418, 9.769938,6.872291 
RM1, 1,2.725225, 9.292303,3.066082 
RM2, 1,2.726244, 8.326696,7.490369 
RM2, 1,2.741987, 8.266157,8.707361 
RM3, 1,2.785758, 3.333289,6.598996 
RM1, 1,2.799192, 6.398180,8.394244 
RM3, 1,2.804303, 4.226561,5.252885 
RM1, 1,2.813627, 7.303448,9.138700 
RM2, 1,2.829406, 3.079382,4.137496 
RM3, 1,2.835378, 4.635831,7.530622 
RM3, 1,2.844594, 3.834810,7.454778 
RM2, 1,2.858422, 3.407257,6.212808 
RM3, 1,2.869856, 2.770430,9.296912 
RM2, 1,2.873871, 3.668523,7.638250 
RM1, 1,2.881074, 6.354463,4.211786 
RM3, 1,2.925289, 7.277141,9.556656 
RM1, 1,2.941234, 9.646089,7.714843 
RM2, 1,2.953121, 8.049911,3.003512 
RM3, 1,2.958449, 7.940476,7.367056 
RM3, 1,2.996330, 6.531864,9.498841 
RM1, 1,2.997520, 6.746205,4.710523 
RM1, 1,3.029894, 9.197994,5.018378 
RM2, 1,3.045096, 2.410986,7.553976 
RM1, 1,3.055475, 7.389093,6.661208 
RM3, 1,3.082195, 8.278125,3.100030 
RM1, 1,3.106679, 4.427978,3.649352 
RM2, 1,3.139111, 9.643966,7.261354 
RM3, 1,3.157970, 2.139065,5.087986 
RM1, 1,3.176350, 9.744990,3.400690 
RM2, 1,3.181523, 8.934056,3.863354 
RM1, 1,3.235612, 6.945926,7.129340 
RM2, 1,3.236835, 6.282856,8.262037 
RM3, 1,3.251098, 9.699963,4.839509 
RM1, 1,3.267723, 5.139734,9.004661 
RM2, 1,3.301820, 3.735160,4.455008 
RM3, 1,3.302263, 5.903326,6.224081 
RM1, 1,3.336122, 4.425698,3.885197 
RM1, 1,3.350389, 5.380947,3.172022 
RM3, 1,3.352493, 9.811136,6.720021 
RM2, 1,3.362774, 8.175919,6.563162 
RM3, 1,3.381202, 7.505970,7.186651 
RM3, 1,3.414831, 9.314391,5.501705 
RM3, 1,3.426640, 8.775136,4.682987 
RM1, 1,3.428256, 7.588132,8.526657 
RM2, 1,3.445939, 2.010705,4.422170 
RM1, 1,3.464651, 9.487516,6.681368 
RM1, 1,3.483975, 8.594664,5.390883 
RM2, 1,3.506415, 2.571761,9.120353 
RM3, 1,3.509515, 2.846939,5.163607 
RM2, 1,3.513972, 2.781604,8.496887 
RM2, 1,3.526856, 3.383995,7.906299 
RM2, 1,3.547302, 2.168400,8.649386 
RM1, 1,3.563829, 4.552229,9.738276 
RM2, 1,3.579047, 2.438202,6.258915 
RM3, 1,3.598987, 9.951523,4.034290 
RM1, 1,3.656793, 7.416131,3.043241 
RM2, 1,3.668235, 9.406506,3.937086 
RM3, 1,3.701079, 2.674045,3.024401 
RM1, 1,3.716933, 5.792463,7.404238 
RM3, 1,3.738723, 2.467314,5.943660 
RM1, 1,3.747774, 3.636090,5.761644 
RM2, 1,3.756571, 2.697517,7.175315 
RM3, 1,3.759109, 3.921611,5.633982 
RM1, 1,3.800079, 7.352646,7.137477 
RM3, 1,3.823533, 8.382702,3.460205 
RM2, 1,3.824062, 8.316030,6.764004 
RM1, 1,3.856128, 3.699250,4.140892 
RM2, 1,3.862493, 6.402497,4.614791 
RM3, 1,3.901963, 9.346683,9.523156 
RM1, 1,3.936503, 7.439285,9.521368 
RM2, 1,3.937878, 2.806336,8.880302 
RM1, 1,3.961673, 9.175736,9.375249 
RM3, 1,3.985612, 3.447118,6.934269 
RM2, 1,4.032920, 9.939342,6.892828 
RM1, 1,4.043568, 3.415580,7.026087 
RM3, 1,4.053835, 8.430789,7.144205 
RM2, 1,4.076298, 8.208255,9.796045 
RM3, 1,4.095918, 6.194675,9.703252 
RM2, 1,4.101785, 8.738972,7.971073 
RM1, 1,4.120000, 9.290262,8.931688 
RM3, 1,4.162591, 6.242573,4.123920 
RM2, 1,4.180894, 2.616914,6.863457 
RM1, 1,4.209468, 3.073773,5.755167 
RM3, 1,4.226866, 9.149815,7.853083 
RM2, 1,4.234375, 5.372190,4.000433 
RM2, 1,4.270487, 3.704238,5.972953 
RM1, 1,4.283406, 8.771396,5.435005 
RM3, 1,4.286417, 5.838383,4.631001 
RM2, 1,4.295699, 5.270583,4.688601 
RM2, 1,4.317299, 4.045107,3.524995 
RM2, 1,4.353061, 7.065378,3.774263 
RM3, 1,4.358615, 7.675509,9.688833 
RM1, 1,4.365245, 2.555354,7.063284 
RM3, 1,4.408809, 3.368251,9.928116 
RM1, 1,4.413000, 6.104940,9.385345 
RM2, 1,4.431098, 4.332270,9.060932 
RM2, 1,4.441328, 5.072523,8.819151 
RM1, 1,4.472349, 2.164968,6.619518 
RM2, 1,4.477012, 4.549309,5.642045 
RM1, 1,4.484367, 3.175003,7.005529 
RM3, 1,4.505776, 9.611723,5.752664 
RM2, 1,4.518983, 2.029431,3.925576 
RM1, 1,4.570322, 9.979510,5.747190 
RM1, 1,4.584906, 9.704849,4.628556 
RM3, 1,4.589348, 4.543565,9.464369 
RM2, 1,4.590709, 7.803821,5.138282 
RM1, 1,4.631821, 6.488321,6.408786 
RM2, 1,4.638521, 4.214303,6.449144 
RM1, 1,4.673949, 5.119202,9.668995 
RM3, 1,4.684072, 9.229598,4.510795 
RM2, 1,4.692709, 7.719168,4.281414 
RM1, 1,4.724214, 8.951764,9.235993 
RM3, 1,4.728028, 6.722917,6.952358 
RM1, 1,4.730333, 9.464734,9.379968 
RM2, 1,4.749050, 8.899993,8.766184 
RM3, 1,4.764144, 6.925179,9.263092 
RM2, 1,4.807495, 4.148165,8.698276 
RM3, 1,4.820453, 6.679224,4.911181 
RM2, 1,4.830493, 5.918442,7.966438 
RM1, 1,4.833683, 3.162420,3.425345 
RM3, 1,4.855150, 9.593596,5.432934 
RM1, 1,4.864569, 5.631756,3.538815 
RM2, 1,4.889669, 7.576838,3.628360 
RM3, 1,4.897986, 7.262422,8.074325 
RM2, 1,4.925469, 4.722895,4.916505 
RM1, 1,4.947946, 9.699725,8.588385 
RM3, 1,4.960611, 3.102204,4.990621 
RM2, 1,4.964645, 3.448885,7.947571 
RM2, 1,5.010204, 4.868112,5.160429 
RM2, 1,5.026149, 4.938757,3.924924 
RM3, 1,5.030490, 3.091410,9.990616 
RM1, 1,5.040921, 2.139932,9.649003 
RM3, 1,5.071124, 6.487647,8.711516 
RM2, 1,5.084337, 5.688498,8.641659 
RM1, 1,5.110516, 7.434302,8.543328 
RM3, 1,5.116002, 9.927187,7.242288 
RM2, 1,5.154602, 4.921425,3.197810 
RM1, 1,5.174619, 7.952746,3.759897 
RM1, 1,5.178328, 8.120644,3.975919 
RM3, 1,5.202043, 2.859087,7.635393 
RM2, 1,5.203741, 6.853337,6.576198 
RM1, 1,5.212255, 7.992324,6.701900 
RM1, 1,5.231699, 9.078326,5.584148 
RM2, 1,5.245203, 9.513802,7.989906 
RM3, 1,5.264538, 2.384522,3.070651 
RM1, 1,5.265026, 6.842264,3.920119 
RM2, 1,5.313835, 4.214868,6.764870 
RM1, 1,5.326420, 2.149611,5.607808 
RM2, 1,5.342785, 6.517599,5.760056 
RM3, 1,5.358023, 4.201865,9.959316 
RM1, 1,5.379500, 6.342474,3.981580 
RM2, 1,5.393626, 7.991094,9.392624 
RM1, 1,5.418200, 8.594280,5.747686 
RM3, 1,5.445292, 5.385458,3.639908 
RM2, 1,5.459846, 5.342151,4.873879 
RM1, 1,5.484443, 5.142830,9.934161 
RM3, 1,5.491572, 8.677598,4.943512 
RM2, 1,5.507669, 7.563564,7.657526 
RM1, 1,5.532554, 6.344277,6.256786 
RM3, 1,5.552983, 3.922315,4.214997 
RM1, 1,5.572084, 5.086765,3.606177 
RM2, 1,5.572760, 3.638168,4.833296 
RM1, 1,5.590005, 5.517931,5.115781 
RM3, 1,5.592865, 5.402712,7.207384 
RM1, 1,5.595765, 5.848825,5.175123 
RM1, 1,5.610321, 5.021324,5.876526 
RM2, 1,5.613265, 3.097479,7.593625 
RM1, 1,5.638458, 6.855683,7.028371 
RM3, 1,5.648366, 2.284791,4.961790 
RM2, 1,5.659488, 2.031542,3.807024 
RM1, 1,5.671060, 4.112940,7.397593 
RM2, 1,5.688242, 2.560252,5.945993 
RM1, 1,5.724981, 8.446098,8.609747 
RM3, 1,5.733537, 8.317381,6.128313 
RM2, 1,5.736461, 5.997186,7.199500 
RM3, 1,5.749029, 7.182379,5.623425 
RM2, 1,5.774924, 6.482075,4.194817 
RM3, 1,5.782626, 6.249015,8.253048 
RM2, 1,5.790980, 5.505224,3.234170 
RM1, 1,5.794119, 5.435597,4.071628 
RM3, 1,5.816271, 8.334531,9.576035 
RM1, 1,5.842380, 5.976292,7.581019 
RM2, 1,5.870788, 8.290129,8.490633 
RM1, 1,5.880898, 7.023414,4.803621 
RM3, 1,5.898276, 6.154695,3.021673 
RM1, 1,5.909221, 8.496437,6.524431 
RM2, 1,5.912444, 5.742671,6.735889 
RM3, 1,5.938794, 3.935284,5.095778 
RM2, 1,5.941181, 4.555340,8.732433 
RM3, 1,5.959746, 2.326068,5.572206 
RM1, 1,5.960945, 6.710922,9.955851 
RM3, 1,5.967392, 2.014428,6.119429 
RM3, 1,5.993170, 2.602353,7.858305 
RM2, 1,6.020645, 9.007646,4.462070 
RM3, 1,6.021605, 2.535601,5.288347 
RM1, 1,6.032902, 2.193789,6.269792 
RM3, 1,6.087713, 6.146775,8.359818 
RM2, 1,6.101877, 2.399854,4.209219 
RM1, 1,6.105018, 8.169561,7.682330 
RM3, 1,6.144518, 2.031228,6.340919 
RM1, 1,6.147678, 8.713679,4.245570 
RM2, 1,6.169425, 7.579201,5.135584 
RM1, 1,6.188795, 6.389753,6.759958 
RM1, 1,6.208141, 6.869302,5.245890 
RM2, 1,6.213820, 6.394253,8.023727 
RM1, 1,6.238851, 9.362735,4.434502 
RM3, 1,6.242191, 9.848405,5.949172 
RM2, 1,6.252186, 5.190107,5.190551 
RM1, 1,6.263713, 9.632555,6.393476 
RM3, 1,6.289600, 6.688993,3.870075 
RM2, 1,6.315528, 7.693836,9.420681 
RM1, 1,6.348082, 3.235202,8.630592 
RM2, 1,6.372653, 5.446113,4.814047 
RM3, 1,6.381010, 9.680968,9.928089 
RM2, 1,6.406977, 2.937662,5.664779 
RM3, 1,6.435360, 7.279916,5.762126 
RM1, 1,6.449257, 9.837483,4.592132 
RM3, 1,6.452617, 8.509454,6.215018 
RM2, 1,6.463636, 7.467929,5.159083 
RM2, 1,6.474354, 7.437279,4.242560 
RM3, 1,6.476297, 9.796468,7.471530 
RM2, 1,6.500730, 5.472270,5.161113 
RM3, 1,6.500962, 8.510155,9.013565 
RM3, 1,6.506376, 8.464465,9.396101 
RM1, 1,6.533401, 5.836519,9.705683 
RM3, 1,6.547698, 8.228943,5.934545 
RM2, 1,6.563150, 8.796319,8.986448 
RM1, 1,6.570303, 6.882010,7.132250 
RM1, 1,6.593637, 8.740220,7.458831 
RM2, 1,6.623918, 9.283778,4.506414 
RM3, 1,6.630372, 2.055373,5.588990 
RM2, 1,6.653123, 7.099947,3.416759 
RM2, 1,6.666286, 8.246006,3.763151 
RM3, 1,6.668231, 2.089883,8.830780 
RM1, 1,6.673301, 3.045639,5.034362 
RM1, 1,6.723414, 6.924680,4.404514 
RM2, 1,6.725708, 6.266331,8.356615 
RM1, 1,6.740793, 6.498811,5.848084 
RM2, 1,6.743805, 7.535303,7.651754 
RM3, 1,6.748546, 8.201997,9.620250 
RM1, 1,6.748680, 6.720686,5.113023 
RM1, 1,6.790757, 4.544561,7.267384 
RM3, 1,6.794778, 7.718025,6.206526 
RM2, 1,6.795702, 4.063665,5.105688 
RM3, 1,6.826682, 9.541189,4.408291 
RM1, 1,6.835406, 6.266314,4.001522 
RM3, 1,6.860990, 7.977242,6.850957 
RM2, 1,6.875929, 8.899039,9.031538 
RM1, 1,6.886842, 8.497969,7.627557 
RM3, 1,6.893204, 8.700951,4.501688 
RM1, 1,6.933393, 5.496975,5.327579 
RM2, 1,6.937979, 6.536136,5.131853 
RM1, 1,6.968650, 2.478620,6.255539 
RM2, 1,6.982210, 5.079096,8.469178 
RM3, 1,6.996099, 2.342274,9.549531 
RM2, 1,7.036302, 7.009231,5.048835 
RM1, 1,7.062631, 9.930204,4.716828 
RM2, 1,7.064938, 9.182871,4.547967 
RM3, 1,7.085251, 8.840476,8.471376 
RM2, 1,7.088826, 8.138966,5.640568 
RM1, 1,7.130271, 7.435356,9.415605 
RM2, 1,7.160267, 4.503447,9.869739 
RM1, 1,7.161469, 7.673992,6.951795 
RM3, 1,7.174110, 4.370937,3.087532 
RM1, 1,7.206103, 4.375827,6.555267 
RM2, 1,7.212894, 8.111187,8.619630 
RM1, 1,7.231290, 2.789803,5.044738 
RM2, 1,7.235536, 8.013209,7.035167 
RM3, 1,7.237460, 3.608097,8.150175 
RM3, 1,7.254322, 3.757921,9.467424 
RM2, 1,7.276754, 6.281648,4.476090 
RM1, 1,7.279389, 3.297799,8.755562 
RM3, 1,7.322061, 3.453997,4.018826 
RM2, 1,7.326267, 9.996356,5.425680 
RM1, 1,7.374043, 9.023026,4.072044 
RM3, 1,7.395578, 3.196302,9.846862 
RM3, 1,7.421082, 5.170155,9.571468 
RM2, 1,7.426042, 3.212298,8.867297 
RM1, 1,7.463904, 2.157272,5.971972 
RM1, 1,7.492428, 3.401210,7.990668 
RM3, 1,7.503409, 3.861334,3.209055 
RM2, 1,7.516753, 9.692858,6.667229 
RM2, 1,7.535904, 8.296927,6.142279 
RM1, 1,7.541123, 4.805982,4.933550 
RM3, 1,7.563266, 5.151753,8.055474 
RM2, 1,7.574421, 8.120513,9.169622 
RM3, 1,7.588266, 4.693428,6.019061 
RM1, 1,7.603651, 9.713750,3.237673 
RM1, 1,7.648914, 8.157782,6.549014 
RM3, 1,7.651528, 9.662508,4.885170 
RM2, 1,7.654597, 2.139533,7.973479 
RM2, 1,7.692782, 5.334399,8.911975 
RM3, 1,7.697509, 9.939491,8.549825 
RM1, 1,7.705578, 9.847984,3.200514 
RM2, 1,7.741945, 9.257927,9.981734 
RM1, 1,7.755563, 6.457846,5.315083 
RM3, 1,7.768868, 4.841640,6.267328 
RM1, 1,7.781983, 8.750370,5.340756 
RM2, 1,7.787548, 8.461804,6.530275 
RM1, 1,7.801447, 7.303450,4.483226 
RM3, 1,7.808193, 7.666420,7.363165 
RM2, 1,7.833850, 4.938140,5.184413 
RM3, 1,7.837689, 5.531825,8.816500 
RM2, 1,7.869923, 2.998776,3.311732 
RM1, 1,7.892236, 2.133424,9.038221 
RM2, 1,7.905178, 3.068130,6.002850 
RM3, 1,7.908822, 6.478429,3.829303 
RM3, 1,7.943494, 9.422959,3.744537 
RM1, 1,7.992966, 9.644604,7.280282 
RM2, 1,7.999345, 9.649076,3.871308 
RM3, 1,8.002555, 5.603508,7.121821 
RM2, 1,8.012374, 8.987053,4.603157 
RM2, 1,8.019321, 9.521734,4.814688 
RM3, 1,8.027232, 7.332479,8.262760 
RM2, 1,8.080164, 4.966213,5.803516 
RM3, 1,8.085912, 4.539621,4.402219 
RM1, 1,8.091650, 2.275117,9.547470 
RM3, 1,8.111496, 2.461859,4.308742 
RM2, 1,8.138811, 9.309271,6.286254 
RM1, 1,8.164947, 2.216285,4.008647 
RM3, 1,8.190130, 8.602334,5.773564 
RM2, 1,8.191772, 5.821235,8.580235 
RM3, 1,8.211913, 7.635592,4.373097 
RM3, 1,8.242243, 5.714354,5.521344 
RM1, 1,8.251356, 8.486220,5.604608 
RM2, 1,8.253752, 9.127614,4.672079 
RM3, 1,8.286197, 9.204508,4.601246 
RM1, 1,8.293488, 5.061159,4.427383 
RM2, 1,8.323538, 6.141327,9.403311 
RM3, 1,8.329119, 6.263513,3.715496 
RM1, 1,8.361299, 4.607226,9.568453 
RM2, 1,8.405151, 8.814101,3.425798 
RM3, 1,8.416621, 2.126697,9.415105 
RM1, 1,8.418041, 3.001865,5.095444 
RM2, 1,8.436430, 6.425860,4.248714 
RM1, 1,8.456675, 5.294272,3.206170 
RM3, 1,8.478854, 5.998417,5.990719 
RM2, 1,8.484929, 2.321237,4.287735 
RM1, 1,8.521668, 3.329626,7.976776 
RM3, 1,8.523690, 9.209586,4.272042 
RM2, 1,8.527977, 4.961832,6.635431 
RM3, 1,8.545812, 7.704723,5.070667 
RM1, 1,8.566838, 6.570507,6.498416 
RM2, 1,8.568134, 7.423511,4.642105 
RM3, 1,8.573377, 8.785798,3.347347 
RM1, 1,8.598600, 4.988663,4.932945 
RM2, 1,8.602127, 4.853628,5.169840 
RM2, 1,8.629794, 6.839818,3.957003 
RM2, 1,8.645545, 5.629401,4.122062 
RM3, 1,8.657110, 5.849659,9.159123 
RM1, 1,8.677066, 8.277841,9.930757 
RM2, 1,8.681729, 8.165350,4.181914 
RM3, 1,8.701160, 3.274009,7.491464 
RM1, 1,8.725981, 4.044380,9.258298 
RM2, 1,8.745203, 3.376127,3.143379 
RM1, 1,8.765819, 6.841780,7.393241 
RM3, 1,8.775643, 9.523736,6.513090 
RM1, 1,8.787899, 6.871514,9.018808 
RM1, 1,8.805750, 5.350044,9.126065 
RM2, 1,8.814811, 5.249096,8.329561 
RM2, 1,8.844684, 6.496857,6.326135 
RM3, 1,8.863713, 2.444763,4.923891 
RM1, 1,8.867810, 8.508038,5.219059 
RM2, 1,8.895018, 3.298267,4.563643 
RM3, 1,8.912034, 3.552404,8.672934 
RM2, 1,8.936197, 3.026564,8.142014 
RM1, 1,8.952682, 2.157181,4.823824 
RM3, 1,8.980758, 3.374394,3.370895 
RM1, 1,8.986254, 3.874866,6.368013 
RM2, 1,9.010649, 8.910677,6.413562 
RM3, 1,9.017891, 5.787400,4.635441 
RM1, 1,9.051713, 9.292492,7.012121 
RM2, 1,9.074771, 3.689587,8.559598 
RM3, 1,9.080473, 2.177334,8.722745 
RM2, 1,9.083946, 4.381922,8.535395 
RM1, 1,9.113628, 5.490076,3.464662 
RM3, 1,9.123779, 5.204610,8.948074 
RM1, 1,9.152209, 3.850240,5.901234 
RM3, 1,9.157201, 7.637631,9.778658 
RM2, 1,9.159470, 8.466006,4.604312 
RM1, 1,9.210208, 5.405779,9.748183 
RM3, 1,9.213825, 3.031086,8.142528 
RM2, 1,9.232154, 2.941083,5.573462 
RM1, 1,9.272340, 4.037796,4.902561 
RM3, 1,9.272516, 7.325642,9.984276 
RM2, 1,9.303308, 8.303203,4.462220 
RM3, 1,9.323100, 5.628876,6.373839 
RM2, 1,9.327403, 9.722219,3.263605 
RM3, 1,9.331300, 5.941431,5.806138 
RM1, 1,9.334951, 6.915027,8.984771 
RM1, 1,9.361843, 8.970735,8.144446 
RM3, 1,9.391964, 2.279400,8.930219 
RM2, 1,9.410932, 7.488916,8.899049 
RM1, 1,9.430150, 4.149825,6.368394 
RM2, 1,9.439523, 7.875634,6.616593 
RM3, 1,9.448536, 6.484488,6.708704 
RM1, 1,9.464440, 3.679402,3.630006 
RM3, 1,9.466678, 7.728871,5.604438 
RM3, 1,9.488614, 7.646223,3.660975 
RM2, 1,9.514737, 2.058562,4.557737 
RM3, 1,9.517484, 8.150589,6.007766 
RM3, 1,9.535968, 6.791538,5.928954 
RM1, 1,9.565585, 8.983946,9.386945 
RM2, 1,9.578157, 7.030809,3.801282 
RM3, 1,9.602307, 2.322914,8.210699 
RM2, 1,9.606628, 9.074114,3.137946 
RM1, 1,9.628043, 7.126814,5.160255 
RM3, 1,9.629044, 3.438780,9.928681 
RM3, 1,9.665499, 4.138496,7.228815 
RM1, 1,9.689610, 8.530116,9.575374 
RM3, 1,9.694580, 5.196742,9.064473 
RM2, 1,9.719089, 3.349739,9.833251 
RM1, 1,9.732511, 9.172159,6.261058 
RM3, 1,9.763226, 3.117467,3.826534 
RM1, 1,9.785685, 5.751568,4.232395 
RM2, 1,9.795839, 6.522945,4.166241 
RM3, 1,9.804039, 4.479383,6.557056 
RM3, 1,9.841231, 5.140613,9.546248 
RM1, 1,9.843523, 6.281036,8.512271 
RM2, 1,9.844367, 4.568665,7.929436 
RM2, 1,9.851260, 4.077682,7.698096 
