RG2DM-69, 1, 0.000000, 7333.400374, 5842.973086, Cell(584,733) 
RG2DM-70, 1, 0.000000, 1574.656546, 8837.680239, Cell(883,157) 
RG2DM-71, 1, 0.000000, 7979.328055, 2455.758567, Cell(245,797) 
RG2DM-72, 1, 0.000000, 199.462492, 2845.490855, Cell(284,19) 
RG2DM-73, 1, 0.000000, 1336.704343, 2243.533057, Cell(224,133) 
RG2DM-74, 1, 0.000000, 4071.666954, 2046.899578, Cell(204,407) 
RG2DM-75, 1, 0.000000, 7981.936911, 2683.953645, Cell(268,798) 
RG2DM-76, 1, 0.000000, 1594.603656, 9426.693584, Cell(942,159) 
RG2DM-77, 1, 0.000000, 7587.470635, 2073.978598, Cell(207,758) 
RG2DM-78, 1, 0.000000, 3093.656940, 7308.299174, Cell(730,309) 
RG2DM-79, 1, 0.000000, 4270.811262, 6413.368246, Cell(641,427) 
RG2DM-80, 1, 0.000000, 8972.202993, 6091.246364, Cell(609,897) 
RG2DM-81, 1, 0.000000, 7560.996933, 2829.994741, Cell(282,756) 
RG2DM-82, 1, 0.000000, 8895.077980, 1799.692832, Cell(179,889) 
RG2DM-83, 1, 0.000000, 6660.670034, 5390.687231, Cell(539,666) 
RG2DM-84, 1, 0.000000, 4037.767912, 3983.036442, Cell(398,403) 
RG2DM-85, 1, 0.000000, 3954.537765, 861.436513, Cell(86,395) 
RG2DM-86, 1, 0.000000, 409.518719, 4239.364418, Cell(423,40) 
RG2DM-87, 1, 0.000000, 3619.407195, 3940.960276, Cell(394,361) 
RG2DM-88, 1, 0.000000, 7289.671643, 4486.362639, Cell(448,728) 
RG2DM-89, 1, 0.000000, 3420.113379, 2737.552600, Cell(273,342) 
RG2DM-90, 1, 0.000000, 2133.150015, 2448.726282, Cell(244,213) 
RG2DM-91, 1, 0.000000, 8797.842511, 4088.556755, Cell(408,879) 
RG2DM-92, 1, 0.000000, 8443.110768, 133.968100, Cell(13,844) 
RG2DM-93, 1, 0.000000, 3641.489716, 1920.687847, Cell(192,364) 
RG2DM-94, 1, 0.000000, 7336.254626, 4323.221361, Cell(432,733) 
RG2DM-95, 1, 0.000000, 1335.471451, 5722.870822, Cell(572,133) 
RG2DM-96, 1, 0.000000, 3661.346618, 8251.805314, Cell(825,366) 
RG2DM-97, 1, 0.000000, 754.783062, 9444.126499, Cell(944,75) 
RG2DM-98, 1, 0.000000, 8213.022095, 4481.566814, Cell(448,821) 
RG2DM-99, 1, 0.000000, 5976.197457, 8759.399609, Cell(875,597) 
RG2DM-100, 1, 0.000000, 3900.212336, 7220.578671, Cell(722,390) 
RG2DM-47, 1, 0.061999, 3305.000000, 2235.000000, Cell(223,330) 
RG2DM-51, 1, 0.063476, 2555.000000, 9145.000000, Cell(914,255) 
RG2DM-23, 1, 0.076799, 9715.000000, 8965.000000, Cell(896,971) 
RG2DM-85, 1, 0.080432, 3955.000000, 855.000000, Cell(85,395) 
RG2DM-17, 1, 0.082335, 8965.000000, 3875.000000, Cell(387,896) 
RG2DM-68, 1, 0.083325, 3605.000000, 4475.000000, Cell(447,360) 
RG2DM-48, 1, 0.084942, 7615.000000, 9065.000000, Cell(906,761) 
RG2DM-93, 1, 0.085840, 3645.000000, 1915.000000, Cell(191,364) 
RG2DM-9, 1, 0.085911, 9695.000000, 1425.000000, Cell(142,969) 
RG2DM-13, 1, 0.087546, 4105.000000, 3425.000000, Cell(342,410) 
RG2DM-52, 1, 0.087631, 1865.000000, 5105.000000, Cell(510,186) 
RG2DM-86, 1, 0.087675, 415.000000, 4235.000000, Cell(423,41) 
RG2DM-81, 1, 0.091129, 7555.000000, 2835.000000, Cell(283,755) 
RG2DM-11, 1, 0.092131, 9445.000000, 5705.000000, Cell(570,944) 
RG2DM-91, 1, 0.092761, 8795.000000, 4095.000000, Cell(409,879) 
RG2DM-20, 1, 0.100473, 7325.000000, 2265.000000, Cell(226,732) 
RG2DM-56, 1, 0.103225, 345.000000, 2725.000000, Cell(272,34) 
RG2DM-69, 1, 0.104547, 7335.000000, 5835.000000, Cell(583,733) 
RG2DM-80, 1, 0.107321, 8965.000000, 6095.000000, Cell(609,896) 
RG2DM-89, 1, 0.110384, 3425.000000, 2745.000000, Cell(274,342) 
RG2DM-27, 1, 0.111037, 3245.000000, 3905.000000, Cell(390,324) 
RG2DM-98, 1, 0.113476, 8205.000000, 4485.000000, Cell(448,820) 
RG2DM-90, 1, 0.113838, 2125.000000, 2445.000000, Cell(244,212) 
RG2DM-54, 1, 0.117807, 1865.000000, 7535.000000, Cell(753,186) 
RG2DM-64, 1, 0.118770, 1105.000000, 1645.000000, Cell(164,110) 
RG2DM-35, 1, 0.119279, 5425.000000, 9845.000000, Cell(984,542) 
RG2DM-45, 1, 0.119650, 8845.000000, 8525.000000, Cell(852,884) 
RG2DM-75, 1, 0.119707, 7985.000000, 2675.000000, Cell(267,798) 
RG2DM-28, 1, 0.120934, 3855.000000, 9585.000000, Cell(958,385) 
RG2DM-29, 1, 0.121198, 9745.000000, 65.000000, Cell(6,974) 
RG2DM-21, 1, 0.123109, 9135.000000, 215.000000, Cell(21,913) 
RG2DM-40, 1, 0.130329, 735.000000, 9895.000000, Cell(989,73) 
RG2DM-76, 1, 0.133027, 1605.000000, 9425.000000, Cell(942,160) 
RG2DM-42, 1, 0.133667, 6995.000000, 5345.000000, Cell(534,699) 
RG2DM-18, 1, 0.133903, 9765.000000, 8705.000000, Cell(870,976) 
RG2DM-36, 1, 0.134314, 565.000000, 2885.000000, Cell(288,56) 
RG2DM-22, 1, 0.134871, 125.000000, 8555.000000, Cell(855,12) 
RG2DM-15, 1, 0.134968, 7155.000000, 1055.000000, Cell(105,715) 
RG2DM-82, 1, 0.136487, 8905.000000, 1795.000000, Cell(179,890) 
RG2DM-63, 1, 0.136767, 3245.000000, 5915.000000, Cell(591,324) 
RG2DM-16, 1, 0.141157, 2245.000000, 5825.000000, Cell(582,224) 
RG2DM-72, 1, 0.141656, 205.000000, 2835.000000, Cell(283,20) 
RG2DM-14, 1, 0.143338, 8505.000000, 6375.000000, Cell(637,850) 
RG2DM-32, 1, 0.144065, 3015.000000, 2355.000000, Cell(235,301) 
RG2DM-73, 1, 0.146395, 1335.000000, 2255.000000, Cell(225,133) 
RG2DM-71, 1, 0.148943, 7985.000000, 2445.000000, Cell(244,798) 
RG2DM-7, 1, 0.149767, 4675.000000, 9285.000000, Cell(928,467) 
RG2DM-12, 1, 0.150079, 8385.000000, 4975.000000, Cell(497,838) 
RG2DM-84, 1, 0.151750, 4035.000000, 3995.000000, Cell(399,403) 
RG2DM-10, 1, 0.153368, 1525.000000, 1865.000000, Cell(186,152) 
RG2DM-46, 1, 0.155190, 3245.000000, 7255.000000, Cell(725,324) 
RG2DM-92, 1, 0.156427, 8445.000000, 145.000000, Cell(14,844) 
RG2DM-38, 1, 0.156452, 155.000000, 9675.000000, Cell(967,15) 
RG2DM-94, 1, 0.156882, 7345.000000, 4315.000000, Cell(431,734) 
RG2DM-99, 1, 0.157626, 5965.000000, 8755.000000, Cell(875,596) 
RG2DM-31, 1, 0.157653, 75.000000, 9685.000000, Cell(968,7) 
RG2DM-44, 1, 0.161424, 2765.000000, 7645.000000, Cell(764,276) 
RG2DM-19, 1, 0.163805, 2175.000000, 9025.000000, Cell(902,217) 
RG2DM-41, 1, 0.163821, 4225.000000, 1335.000000, Cell(133,422) 
RG2DM-58, 1, 0.164534, 3475.000000, 8885.000000, Cell(888,347) 
RG2DM-97, 1, 0.168142, 745.000000, 9435.000000, Cell(943,74) 
RG2DM-1, 1, 0.168167, 7585.000000, 9775.000000, Cell(977,758) 
RG2DM-5, 1, 0.168302, 7705.000000, 2515.000000, Cell(251,770) 
RG2DM-77, 1, 0.170507, 7595.000000, 2085.000000, Cell(208,759) 
RG2DM-74, 1, 0.174582, 4065.000000, 2035.000000, Cell(203,406) 
RG2DM-33, 1, 0.174867, 3115.000000, 3945.000000, Cell(394,311) 
RG2DM-96, 1, 0.175340, 3665.000000, 8265.000000, Cell(826,366) 
RG2DM-39, 1, 0.177578, 7055.000000, 1295.000000, Cell(129,705) 
RG2DM-79, 1, 0.179751, 4285.000000, 6415.000000, Cell(641,428) 
RG2DM-67, 1, 0.180649, 1965.000000, 7315.000000, Cell(731,196) 
RG2DM-50, 1, 0.180796, 7485.000000, 9345.000000, Cell(934,748) 
RG2DM-26, 1, 0.183931, 2045.000000, 1085.000000, Cell(108,204) 
RG2DM-87, 1, 0.184318, 3615.000000, 3955.000000, Cell(395,361) 
RG2DM-47, 1, 0.185168, 3305.000000, 2245.000000, Cell(224,330) 
RG2DM-8, 1, 0.186548, 4125.000000, 2665.000000, Cell(266,412) 
RG2DM-61, 1, 0.187776, 1635.000000, 9675.000000, Cell(967,163) 
RG2DM-57, 1, 0.187869, 3885.000000, 9815.000000, Cell(981,388) 
RG2DM-25, 1, 0.188512, 525.000000, 5755.000000, Cell(575,52) 
RG2DM-53, 1, 0.188792, 6075.000000, 7865.000000, Cell(786,607) 
RG2DM-62, 1, 0.188842, 5595.000000, 575.000000, Cell(57,559) 
RG2DM-37, 1, 0.189948, 8395.000000, 1865.000000, Cell(186,839) 
RG2DM-4, 1, 0.191480, 7655.000000, 1885.000000, Cell(188,765) 
RG2DM-24, 1, 0.192144, 4525.000000, 8095.000000, Cell(809,452) 
RG2DM-83, 1, 0.192802, 6665.000000, 5405.000000, Cell(540,666) 
RG2DM-51, 1, 0.193158, 2555.000000, 9135.000000, Cell(913,255) 
RG2DM-30, 1, 0.195120, 665.000000, 3585.000000, Cell(358,66) 
RG2DM-60, 1, 0.197557, 2305.000000, 6145.000000, Cell(614,230) 
RG2DM-70, 1, 0.198563, 1565.000000, 8825.000000, Cell(882,156) 
RG2DM-34, 1, 0.201425, 7405.000000, 4925.000000, Cell(492,740) 
RG2DM-95, 1, 0.202318, 1325.000000, 5735.000000, Cell(573,132) 
RG2DM-93, 1, 0.205695, 3645.000000, 1925.000000, Cell(192,364) 
RG2DM-43, 1, 0.209088, 4135.000000, 8025.000000, Cell(802,413) 
RG2DM-68, 1, 0.209178, 3615.000000, 4475.000000, Cell(447,361) 
RG2DM-9, 1, 0.210397, 9705.000000, 1425.000000, Cell(142,970) 
RG2DM-3, 1, 0.213595, 1005.000000, 6055.000000, Cell(605,100) 
RG2DM-85, 1, 0.213765, 3945.000000, 855.000000, Cell(85,394) 
RG2DM-81, 1, 0.214455, 7545.000000, 2835.000000, Cell(283,754) 
RG2DM-86, 1, 0.216443, 425.000000, 4235.000000, Cell(423,42) 
RG2DM-88, 1, 0.217202, 7275.000000, 4495.000000, Cell(449,727) 
RG2DM-11, 1, 0.219628, 9435.000000, 5705.000000, Cell(570,943) 
RG2DM-13, 1, 0.221460, 4115.000000, 3425.000000, Cell(342,411) 
RG2DM-59, 1, 0.223685, 7105.000000, 3225.000000, Cell(322,710) 
RG2DM-78, 1, 0.224402, 3105.000000, 7295.000000, Cell(729,310) 
RG2DM-20, 1, 0.224712, 7325.000000, 2255.000000, Cell(225,732) 
RG2DM-56, 1, 0.228693, 345.000000, 2735.000000, Cell(273,34) 
RG2DM-6, 1, 0.229504, 9315.000000, 2085.000000, Cell(208,931) 
RG2DM-65, 1, 0.230089, 735.000000, 3605.000000, Cell(360,73) 
RG2DM-2, 1, 0.231458, 6865.000000, 2805.000000, Cell(280,686) 
RG2DM-55, 1, 0.232292, 1445.000000, 6335.000000, Cell(633,144) 
RG2DM-80, 1, 0.234197, 8965.000000, 6105.000000, Cell(610,896) 
RG2DM-66, 1, 0.236914, 3995.000000, 1735.000000, Cell(173,399) 
RG2DM-89, 1, 0.243236, 3435.000000, 2745.000000, Cell(274,343) 
RG2DM-35, 1, 0.243660, 5415.000000, 9845.000000, Cell(984,541) 
RG2DM-45, 1, 0.243765, 8855.000000, 8525.000000, Cell(852,885) 
RG2DM-64, 1, 0.244585, 1105.000000, 1655.000000, Cell(165,110) 
RG2DM-69, 1, 0.245887, 7325.000000, 5835.000000, Cell(583,732) 
