1.2710840139337785,1.2710840139337785
1.9070388312304627,1.5890614225821205
2.6516144259467147,1.9432457570369852
2.9020869225534036,2.1829560484160897
3.3725983607814056,2.420884510889153
3.3364288822163912,2.5734752394436926
2.8057912100470093,2.6066632352441665
2.1060657676986785,2.5440885518009804
2.5362703948534255,2.5432198676956963
2.549579762079734,2.5438558571341
2.0638782055591123,2.5002215251727375
1.7543556589422082,2.4380660363201936
1.7846381485205762,2.3878023526433
1.8831299237537422,2.3517543220083317
1.8727548262092748,2.3198210222883944
1.5763505245272296,2.2733541161783215
1.9405871449832854,2.2537795884609664
2.6413409803915298,2.275310776901553
3.188833755177511,2.3233909336529193
2.715241448332584,2.3429834593869026
1.7062970085711666,2.3126650569671057
2.050503160646948,2.3007486071343712
1.932395197814655,2.2847332415117747
1.5554726203998168,2.2543473822987763
1.6050816495224474,2.228376752987723
1.3652828472666272,2.1951808335369116
2.0490273543822233,2.1897677417163677
3.3093665578958116,2.2297534137227766
2.39677734729798,2.2355128597081286
1.9356913932219963,2.2255188108252577
1.6167457341768228,2.20588096964305
1.9539905984565018,2.1980093955434703
2.4499618034073,2.2056443169938893
1.7698328189181165,2.1928263317563665
1.4365913456601584,2.1712196178679033
2.538505591021304,2.1814220060110534
3.389599730425121,2.2140754580222444
3.871539388570532,2.2576929298787785
3.779546389298266,2.296714813453637
2.2540696681195223,2.295648684820284
2.79645678872263,2.3078635166227803
2.4132380743433326,2.310372434663746
3.178806787001322,2.3305685823925266
2.850903746459948,2.342394381575877
3.0489076954075287,2.3580946774388027
2.5528755911664476,2.362329045128534
3.020194703535682,2.3763261867967715
3.5811533259314787,2.401426752195411
3.3063660283669627,2.4198949006887083
1.9358476310228159,2.4102139552953905
4.750038217605506,2.4560928623995104
4.4990810355988575,2.495381096499498
3.1118293960541714,2.5070121964910954
2.1890500510877384,2.5011240086132553
1.4072620447826238,2.4812356092708803
2.4444891734458274,2.4805794229168616
1.619012387149794,2.465464211763053
2.353719314078944,2.463537575596086
3.0427362853124924,2.473354502879415
3.113501119083635,2.4840236131494855
2.5295609639941565,2.4847701270977587
1.9708099490870654,2.4764804468072636
2.254085268823583,2.4729503646170463
3.8407858930840257,2.4943227947493427
2.514534671232293,2.4946337466952344
2.4286779641762384,2.4936344166570676
2.018646278886518,2.4865450414664623
2.051618935619749,2.4801490693216577
2.627695668766505,2.4822874258353513
2.5125808049935654,2.4827201883947545
2.560705548258486,2.483818573744948
3.528086882506759,2.4983223002555284
3.525221202920814,2.512389408511217
2.1680764819490133,2.5077365311252415
1.8828457599425292,2.4994046541761388
1.8735004108244655,2.4911690720267745
2.4299542786712456,2.490374074710469
1.9062182543250537,2.4828848975260405
2.0178025101394383,2.476997778698362
1.5275148372847118,2.4651292419306916
1.723378925570498,2.4559718306176026
1.6411262101649777,2.4460346889047657
1.5026251623567053,2.4346683090668373
1.859967101560603,2.4278266280250964
3.3224169126864713,2.438351219609348
2.113958445157937,2.434579210604099
1.4051634185021247,2.4227468451776395
2.107077596701715,2.4191596946267766
1.762808899470881,2.411784966591317
1.8265442837645447,2.405282292337686
1.7189719642280217,2.3977404206002175
1.820075569165624,2.3914614548237547
2.1930905385869117,2.3893284342190575
2.2583517283040644,2.3879350650071958
1.7830390471182544,2.3815677385031018
1.778292266018716,2.375283618998056
1.9744360921748623,2.37115117026792
2.378077492273121,2.371221847023075
1.9150512891337983,2.366614063610052
1.6386608090675443,2.359334531064627
1.6701505879312188,2.3525109276672667
3.5460980472394614,2.3642127621728766
3.1839477075398825,2.3721713538754687
2.1794586182398348,2.370318346802049
1.5176476689701075,2.36219767367984
1.3877159870345963,2.3530044502209226
1.4188486249629908,2.3442740219474842
2.4428587727399895,2.3451868437140817
2.942223167721952,2.3506642411820438
3.411083849778013,2.360304419442007
4.078535277173674,2.375783976718869
4.322982284399363,2.3931696758945877
2.7512943907394583,2.396338921158702
2.5530935246373656,2.3977139615400938
3.1691426485825014,2.404422037079593
1.744661376012309,2.3987344451738406
1.1183562764895534,2.387791042022693
2.110852668385414,2.3854441066528853
1.3391859212966528,2.3766520210616564
1.668752485515206,2.370752858265436
2.9034179362081574,2.3751550489922355
3.388122035795495,2.383458057080787
2.6111555394024846,2.3853092561240525
2.087308599957864,2.382906025025938
2.7517941361567817,2.3858571299149847
3.183043851763418,2.3921840086598136
2.221392776541675,2.3908391958084896
2.1228616000466722,2.3887456208416005
2.1249631886368614,2.3867007957857496
2.226663071001012,2.3854697363643287
1.8713873517219328,2.3815454433517913
1.9996834648531194,2.3786525495752864
2.5081664776271824,2.3796263385080074
2.7818444974201064,2.3826279665595904
2.093627964304615,2.3804872258021463
1.1077385898874945,2.371128779949833
1.4763854508905796,2.364597806745021
1.6630842823641068,2.3595143754089274
1.6754815558465135,2.354593275987615
1.5956966356211932,2.3491725856992836
1.7230442276370013,2.3447319590463596
2.523584487231669,2.345991483892735
1.805516591956857,2.3422119391938825
1.89250735756435,2.3390889907103443
3.7822382854693477,2.349041744467303
3.3198930193559866,2.3556914107336637
1.9722147339288267,2.3530827258574405
1.9132249229200262,2.350110713675431
1.9861595590569912,2.3476680884766497
1.3031048454994698,2.3407043335234685
1.3460137984548692,2.3341169789865903
2.0929882848169337,2.332530605998632
2.7524671711889868,2.3352752894312485
