1,10.0,1.5422054886361143,0.0,0.0,1.0,1.0,1,DLB_with_Q,DLB_with_Q_Model,Experiment
2,20.0,3.482165305768416,10.0,1.5422054886361143,1.0,1.0,2,DLB_with_Q,DLB_with_Q_Model,Experiment
3,10.0,0.3785064635326526,0.0,0.0,1.0,2.0,1,DLB_with_Q,DLB_with_Q_Model,Experiment
4,20.0,1.0529590562136526,10.0,0.3785064635326526,1.0,2.0,2,DLB_with_Q,DLB_with_Q_Model,Experiment
