Rep1,Rep2,Rep3,Rep4,Rep5,Avg,CumAvg
0.05029850675176828,0.2573544439072353,0.41336329826247453,1.170667606236029,1.8462999340382118,0.7475967578391438,0.7475967578391438
0.5436442497606269,0.06442146497978252,0.3713543803496,0.8707577723682915,1.3141264985154968,0.6328608731947596,0.6902288155169517
0.13487418352941472,0.8169001022205995,0.30505846127852987,1.810613798530167,0.04796945491010218,0.6230832000937626,0.667846943709222
0.8859436372486345,0.21395481324358023,0.018105185283399994,2.3444453361167312,0.4786484409777234,0.7882194825740139,0.6979400784254199
2.1614430532058453,1.7636424812915674,0.10015836422328839,1.7458129904760824,0.7866654174604886,1.3115444613314544,0.8206609550066268
1.950534699671688,1.4386587283378631,0.3942314788144401,1.4497147794107885,1.7678569817582641,1.4001993335986087,0.9172506847719571
0.9421494462512339,1.2531589917429233,0.6315429327834181,0.191116185278843,2.070279883823469,1.0176494879759774,0.93159337094396
0.773780683480167,3.247635514545541,1.0258135484837112,0.22361293940457028,1.8973337954316563,1.4336352962691292,0.9943486116096062
0.06940462200752684,3.761857523286448,0.12663052668799502,0.2895231766597899,1.2960427373878467,1.1086917172059212,1.0070534011203078
0.00813160190868345,3.001867328578875,0.32117165597643194,0.5562381265858747,0.534119824631512,0.8843057075362755,0.9947786317619046
0.28734267917863754,3.3762184803113904,1.7256623788285719,0.036510689243149486,0.3658727818041747,1.1583214018731849,1.0096461563174755
0.5554011340341489,2.6602589329968946,0.5736120825360338,0.022920308173587145,1.8111208025166707,1.124662652051467,1.019230864295308
0.4110607646749962,0.3314697322104365,0.3043222094059441,0.8362397684739964,0.3161511073887766,0.43984871643082996,0.9746630067672712
0.1262413305860619,0.3489277488552549,3.5325612512231253,1.0580713360301797,0.5248857956962247,1.1181374924781693,0.9849111843180497
0.466704410280915,0.627747207036272,2.772976538815641,0.8728075631681236,0.29475227804918447,1.006997599470027,0.9863836119948481
0.832207984816268,0.535407855285289,2.5986763234076626,0.6325590962526686,0.04953885596437502,0.9296780231452526,0.9828395126917484
0.535858216621115,1.4986341811680362,0.66905012476672,0.21988139717734612,0.18893292477595836,0.6224713689018351,0.9616413865864594
2.3050227638012153,1.4727320746367631,0.2064907454661622,0.39003755495706116,0.09048105153458508,0.8929528380791574,0.9578253561138315
2.2404994058548553,1.5600639105194212,0.18563525784767876,0.673647227872415,0.5508869236729943,1.0421465451534728,0.9622633134317073
2.4632444550919246,1.3942924150888416,0.09289065721666034,1.0505023755470742,1.2356041872990566,1.2473068180487115,0.9765154886625576
0.1667782539764069,0.8786970021435856,3.2385903651571617,0.6850524084179277,1.1571368161451758,1.2252509691680515,0.9883600353532953
0.30750130915096463,0.8487703363178305,2.917386447287221,1.7976030969581593,0.954340753815476,1.3651203887059302,1.0054855059602332
1.6553364122450738,0.34384415423964754,0.1670092763419717,0.9926521777638619,0.8178446540378452,0.79533733492568,0.9963486289587309
1.0854522540530525,0.7758770007029447,0.6948548187908479,0.11211563623871967,0.9182439301919345,0.7173087279954998,0.9847219664185962
1.4305037427346576,1.1506543986689728,0.668673572902442,0.3474775209000853,0.8725690610595684,0.8939756592531453,0.9810921141319782
1.3274462544951326,2.1917975080579275,0.1613337440644358,0.452768834634508,0.6863948314188697,0.9639482345341748,0.9804327341474472
0.17704406282205198,1.3872387377222672,0.6888020762715001,0.5739340487856168,0.05588472969054337,0.5765807310583959,0.9654752525515564
0.477459624489569,1.3337270034425863,0.9539101873109175,0.10640252118411553,0.8761711299663304,0.7495340932787038,0.9577630682918117
0.4466571703494182,0.8402151087339966,0.6624741505251848,0.1879211938377523,0.21400341140805068,0.4702542069708805,0.9409524179014347
0.3560253939423106,0.307957744325666,0.30048619244004016,0.5048618034261487,0.5067898668768933,0.3952242002022118,0.9227614773114606
0.5096477027657045,0.1370868998497876,0.3941126314339982,0.4512671168265854,0.8814210425012519,0.4747070786754655,0.9083081096135253
0.5099724956006213,0.12683925381352168,0.7704272721475789,0.3669548033610184,1.2892563652694378,0.6126900380384356,0.8990700448768038
0.12484318669712025,1.6202299636206234,0.44358675998032027,0.47234626382401856,0.3772922989718168,0.6076596946187799,0.8902394282023182
0.3204616829684639,0.9269763966948688,0.20057036674688788,0.20886367594433963,0.057583111388105124,0.34289104674853305,0.8741409463948538
0.25039239777545674,0.8153958268618204,0.2022198651004814,0.7688496189528635,0.16878775214829744,0.4411290921677839,0.8617691791312233
0.6988626179063147,2.2506041708062483,0.10714940052202593,1.637207535974838,0.30635565654978336,1.000035876351842,0.865609920720685
0.624948803380363,1.8551702605126081,0.28535083086775614,3.175504769556646,0.8490948645412715,1.3580139057717289,0.8789181365328753
1.054369634269591,1.6180500165270715,0.6512601205436113,2.366480800504654,0.2952014600380295,1.1970724063765914,0.8872906173182362
0.0019387087286375504,1.6862029264842562,2.490399830158985,2.2087757600053948,0.009618886774298119,1.2793872224303144,0.8973443764236742
0.2393669735890782,1.6642228989978705,2.8161532428784497,2.2197071196633473,0.09240831753360368,1.4063717105324698,0.910070059776394
